,Tin Oxide,Titania,Tungsten Oxide,Indium Oxide,T
906,984,763,1054,641,18.8
907,1066,879,939,740,19.3
908,926,707,1130,532,19.3
909,979,764,1054,572,19.7
910,993,783,1033,630,19.3
911,970,763,1043,608,17.9
912,997,788,1014,644,16.9
913,1097,892,909,833,16.1
914,1105,908,900,923,16.5
915,993,777,1022,790,16.9
916,1136,896,919,961,17
917,1297,1003,798,1177,16.9
918,1110,855,897,943,16.3
919,1027,827,942,742,16
920,1024,795,982,705,15.6
921,992,783,988,663,14.6
922,929,664,1144,536,14.3
923,892,579,1309,441,13.8
924,895,609,1268,477,13.8
925,915,612,1266,506,14.2
926,947,649,1154,608,14.5
927,1032,721,1052,663,14.2
928,1219,849,901,912,14.5
929,1217,869,873,963,14.9
930,1097,779,980,803,15.5
931,938,674,1136,564,16.7
932,944,677,1140,501,17.1
933,1139,847,929,701,16.2
934,1163,859,921,783,17.4
935,1157,885,916,784,17.5
936,1154,919,876,861,17.5
937,1342,1102,744,1156,17
938,1178,949,847,1047,16.4
939,1152,926,854,1034,15.8
940,1078,841,920,962,15.5
941,1167,945,826,1100,15
942,1111,890,871,1047,14.5
943,988,722,1029,874,14.1
944,917,677,1103,747,13.8
945,850,562,1275,589,13.1
946,885,589,1238,635,13
947,888,597,1242,671,14.3
948,1101,852,913,992,14
949,1399,1195,680,1308,15.4
950,1325,1260,652,1303,16.5
951,1058,921,876,893,18.8
952,990,846,947,715,19.5
953,1018,879,950,685,18.5
954,1105,1010,811,947,18
955,1194,1097,743,1049,16.5
956,1088,893,892,741,12.1
957,1084,933,872,801,11.1
958,1207,1032,797,969,10.5
959,1186,1042,808,1038,10
960,1053,911,916,889,11.3
961,1032,895,921,879,10.7
962,989,846,960,846,9.9
963,930,745,1085,712,10.8
964,951,766,1056,747,10.2
965,985,780,1017,791,10.1
966,937,703,1136,637,9.9
967,887,648,1222,553,9.5
968,806,544,1429,449,9.5
969,771,483,1587,485,9.7
970,802,519,1523,540,9.8
971,878,644,1260,685,10
972,1070,883,942,925,10.3
973,1430,1316,638,1382,11
974,1565,1549,540,1645,12.3
975,1365,1299,637,1514,14.5
976,1348,1214,678,1509,16
977,1311,1279,648,1520,18.1
978,1302,1260,658,1471,23
979,1250,1173,720,1282,21.8
980,1083,988,859,1004,21.9
981,1005,894,956,714,23.8
982,1129,1107,844,940,25.9
983,1327,1289,712,1272,25.8
984,1428,1437,599,1526,22.6
985,1426,1400,612,1488,19.9
986,1310,1313,663,1475,17.9
987,1114,1059,792,1182,16.8
988,991,889,932,933,16
989,1089,940,866,1001,14.2
990,911,740,1071,756,14.2
991,1005,802,976,952,12.2
992,863,664,1172,808,13.2
993,857,653,1197,779,10.9
994,804,585,1301,717,11.3
995,871,694,1160,779,10.1
996,1035,929,887,1009,10.2
997,1513,1480,572,1595,11.8
998,1726,1776,478,1940,14
999,1396,1296,619,1628,17
1000,1333,1212,668,1573,22.3
1001,1161,1016,849,1187,24.4
1002,1081,1000,900,900,25.9
1003,1075,998,914,800,25.8
1004,1055,964,953,770,26.3
1005,1053,953,988,758,27
1006,1087,1075,944,886,27.3
1007,1304,1291,765,1219,25.8
1008,1625,1608,601,1725,25.3
1009,1649,1633,584,1745,23.8
1010,1443,1455,635,1600,21.4
1011,1209,1193,753,1310,19.8
1012,1105,1000,847,1208,19.2
1013,1020,863,933,1074,18.8
1014,991,828,973,993,17.1
1015,937,741,1058,923,16.2
1016,882,654,1141,819,16
1017,843,597,1242,727,14.3
1018,819,565,1295,694,13.3
1019,834,596,1276,727,13.4
1020,977,800,990,926,12.2
1021,1234,1109,767,1194,13.9
1022,1403,1340,623,1502,15.2
1023,1538,1458,593,1743,19.2
1024,1343,1299,694,1542,23.7
1025,1243,1162,766,1354,26.1
1026,1201,1102,814,1175,28.1
1027,1121,1020,893,916,28.3
1028,1087,1055,908,818,28
1029,1165,1225,824,1028,30.8
1030,1224,1270,806,1113,31.3
1031,1431,1482,679,1431,29.4
1032,1433,1510,661,1503,25.8
1033,1527,1664,587,1775,23.8
1034,1387,1361,701,1505,22
1035,1158,1100,835,1211,20.2
1036,1009,907,982,872,19.3
1037,1026,890,976,855,17.9
1038,1119,979,873,1170,17.2
1039,1000,839,958,1024,16.3
1040,866,675,1155,841,16.7
1041,848,642,1202,760,14.6
1042,844,608,1213,803,14.1
1043,852,646,1186,793,14.2
1044,923,757,1041,906,14.3
1045,1490,1368,627,1541,14
1046,1662,1576,523,1861,15.4
1047,1553,1354,621,1895,19.1
1048,1423,1247,706,1684,23.7
1049,1458,1350,677,1731,26.9
1050,1349,1299,728,1402,29.7
1051,1326,1265,757,1246,29.2
1052,1356,1312,729,1342,29.6
1053,1460,1438,680,1489,30
1054,1497,1449,679,1532,29.5
1055,1645,1566,599,1909,27
1056,1557,1483,615,1757,24.9
1057,1747,1608,557,1983,23.1
1058,1482,1319,660,1703,21.5
1059,1211,1010,816,1246,20.5
1060,1294,1083,770,1321,19.2
1061,1300,1043,777,1375,18.8
1062,1402,1098,736,1456,18.2
1063,1349,1097,707,1442,16.1
1064,1161,938,827,1243,16.3
1065,1022,802,916,1078,15.7
1066,948,700,1045,939,16.9
1067,933,697,1045,937,14.8
1068,1021,800,931,1019,14
1069,1134,979,794,1140,14.6
1070,1311,1147,681,1351,16.7
1071,1409,1169,685,1459,20
1072,1301,1059,787,1297,23.9
1073,1354,1130,765,1291,26.8
1074,1391,1136,738,1296,27.2
1075,1200,929,879,972,26.9
1076,1338,1016,798,1194,24.3
1077,1223,938,884,880,25.6
1078,1278,1003,845,909,27
1079,1257,973,860,839,27.5
1080,1497,1171,725,1248,24.9
1081,1567,1280,661,1476,23.4
1082,1503,1203,651,1502,21.2
1083,1169,850,906,873,15.6
1084,1007,650,1157,528,12.9
1085,1004,667,1157,492,11.5
1086,967,661,1181,463,12.2
1087,984,707,1131,494,12.4
1088,931,689,1161,503,12.7
1089,966,737,1083,581,12.6
1090,777,521,1535,350,12.5
1091,763,471,1783,305,12.5
1092,804,505,1718,329,12.8
1093,830,535,1496,375,13.5
1094,833,553,1476,373,14.4
1095,875,603,1370,385,15.1
1096,882,621,1346,403,16.6
1097,862,635,1320,393,17.2
1098,863,636,1290,388,17.4
1099,830,596,1389,371,17.9
1100,807,584,1488,347,18.3
1101,873,675,1343,396,19.4
1102,931,739,1274,474,20.2
1103,918,748,1228,505,19.6
1104,1001,811,1122,625,18.5
1105,1169,1039,883,941,17.8
1106,1085,907,976,893,16.6
1107,940,769,1103,731,15.5
1108,1126,1083,875,955,14.8
1109,978,858,1013,761,14.5
1110,893,703,1192,515,14.1
1111,838,601,1361,434,14.2
1112,803,527,1513,369,14.1
1113,775,477,1722,335,14
1114,767,454,1826,319,14.1
1115,809,521,1575,378,13.9
1116,898,676,1271,517,14
1117,1053,880,982,786,14.4
1118,1033,934,917,844,15
1119,941,780,1080,720,16.3
1120,941,782,1102,668,18.3
1121,917,772,1098,605,18.8
1122,977,837,1038,646,19.6
1123,994,851,1018,640,20.2
1124,942,785,1065,571,19.7
1125,981,810,1060,605,20.7
1126,984,832,1034,636,20
1127,1116,1003,864,886,18.6
1128,1181,1114,787,1032,18.3
1129,1163,1068,811,977,17.8
1130,1081,950,907,924,17.3
1131,1017,842,1000,846,17.3
1132,966,778,1057,755,16.4
1133,924,709,1158,610,16
1134,861,601,1351,439,15.4
1135,826,560,1424,402,15.7
1136,846,557,1385,406,15.6
1137,842,545,1423,424,15.2
1138,909,617,1236,558,14.7
1139,930,670,1143,746,15.5
1140,1120,935,843,1126,14.4
1141,1518,1389,589,1703,15.9
1142,1461,1398,630,1628,18.1
1143,1075,896,938,936,19.6
1144,1061,908,968,890,22.8
1145,1066,931,979,757,24.8
1146,1179,1137,829,949,27.2
1147,1251,1238,773,1109,28.2
1148,1120,1048,898,870,25.4
1149,1187,1142,840,1011,25.7
1150,1145,1066,903,885,27.2
1151,1215,1164,817,1015,27
1152,1317,1231,766,1155,24.5
1153,1388,1341,702,1315,23.7
1154,1295,1266,716,1359,21.5
1155,1153,1066,811,1194,19.9
1156,1078,932,905,951,18.9
1157,1133,1012,806,1054,17.9
1158,1055,899,880,980,17.4
1159,953,735,999,898,18.1
1160,892,639,1139,803,16.5
1161,895,632,1167,684,14.2
1162,859,602,1209,644,14.7
1163,856,619,1191,677,16.3
1164,1030,880,892,996,13.9
1165,1689,1560,529,1736,15
1166,1486,1351,571,1692,16.1
1167,1592,1423,577,2108,19.3
1168,1469,1252,692,1807,24.2
1169,1364,1205,723,1566,26.7
1170,1285,1123,755,1293,27.4
1171,1311,1170,748,1219,28.1
1172,1416,1348,684,1330,27.7
1173,1387,1318,701,1299,28.4
1174,1329,1185,768,1111,28.4
1175,1496,1292,680,1300,27.3
1176,1676,1525,567,1653,24.3
1177,1724,1510,562,1716,23.1
1178,1642,1426,597,1720,21.8
1179,1267,1088,764,1339,19.8
1180,1146,923,845,1166,19.6
1181,1216,960,788,1256,17.9
1182,1128,891,838,1125,17.4
1183,1042,772,923,968,16.8
1184,926,639,1115,814,15.9
1185,898,608,1154,743,15.6
1186,889,617,1168,758,14.6
1187,959,734,1038,861,13.3
1188,1097,956,827,1047,12.9
1189,1674,1547,539,1665,14.8
1190,1771,1690,461,1982,16.1
1191,1408,1241,648,1711,18.6
1192,1156,1009,875,1204,23.8
1193,1042,941,971,871,25.4
1194,1167,1128,829,1040,25.6
1195,1398,1360,656,1439,24.9
1196,1458,1321,654,1516,22.4
1197,1554,1379,614,1693,21.7
1198,1495,1331,615,1635,21.4
1199,1560,1424,579,1688,20.8
1200,1664,1519,553,1820,20.2
1201,1761,1610,502,2006,20.2
1202,1524,1275,608,1740,18.6
1203,1398,1189,646,1577,18.2
1204,1342,1106,694,1443,17.8
1205,1433,1104,681,1411,17
1206,1297,1019,733,1217,16.2
1207,1179,884,830,1086,15.7
1208,1097,809,897,1050,15.7
1209,1054,761,963,965,15.7
1210,1017,711,1009,906,15.4
1211,1005,738,1005,917,15.7
1212,1206,949,818,1116,15.9
1213,1458,1249,662,1380,16.6
1214,1405,1295,638,1378,18.7
1215,1381,1199,685,1365,17.6
1216,1315,1072,736,1273,16.3
1217,1332,1082,707,1242,16
1218,1362,1145,673,1294,17.3
1219,1399,1222,643,1413,19.4
1220,1310,1160,695,1224,21.4
1221,1399,1201,699,1318,22.7
1222,1524,1239,644,1404,20.9
1223,1487,1274,641,1471,21
1224,1480,1324,622,1623,20.8
1225,1626,1476,555,1786,19.8
1226,1449,1282,625,1569,19.1
1227,1363,1152,684,1495,18.2
1228,1371,1136,689,1471,18.1
1229,1406,1107,718,1384,17.7
1230,1425,1155,709,1789,17.8
1231,1179,951,826,1323,17.3
1232,1047,833,939,1081,16.5
1233,1009,825,950,938,15.7
1234,882,685,1134,673,16.2
1235,858,624,1205,543,16.7
1236,875,659,1180,561,16.7
1237,1012,833,916,862,16.9
1238,1049,836,926,901,17.7
1239,1131,932,854,1048,19.4
1240,1120,931,886,971,21.6
1241,1117,946,909,915,24.6
1242,1110,948,901,891,26
1243,962,816,1044,628,25.6
1244,963,835,1029,556,24.8
1245,1050,948,928,652,26.1
1246,1053,911,949,683,25.5
1247,1045,910,948,624,23.7
1248,1124,1013,849,733,22.3
1249,1330,1140,759,1062,20.7
1250,1171,1006,835,988,19
1251,1085,954,866,871,17.8
1252,1358,1144,727,1243,17.4
1253,1385,1094,765,1175,17.6
1254,1167,914,876,1126,17.2
1255,1072,894,893,1118,17.1
1256,938,789,989,864,16.4
1257,1000,838,910,942,14.8
1258,854,670,1141,684,14.8
1259,815,628,1212,689,14.7
1260,866,689,1138,767,13.1
1261,911,751,1036,817,14.3
1262,988,806,951,940,16
1263,1046,851,920,908,17.7
1264,1085,918,890,871,21.3
1265,1008,816,1015,689,23.6
1266,1004,821,1031,629,24.3
1267,948,754,1086,602,24.4
1268,1026,847,1010,617,24.6
1269,1047,859,948,677,23.9
1270,1018,790,1047,580,25.9
1271,1160,957,884,861,24.5
1272,1269,1047,809,1080,22.6
1273,1394,1111,736,1288,21.2
1274,1292,1003,789,1163,19.9
1275,1212,966,840,1043,19.4
1276,1137,985,858,1045,19.4
1277,1080,910,923,929,19.1
1278,1031,861,903,825,18
1279,917,654,1169,545,17.6
1280,888,598,1228,500,16.4
1281,872,564,1284,494,15.6
1282,876,547,1256,505,16
1283,964,697,1067,717,15.8
1284,1147,906,815,1126,16
1285,1493,1328,577,1597,16.8
1286,1597,1466,518,1687,16.9
1287,1483,1222,597,1529,17.4
1288,1222,1080,742,1366,21.4
1289,1060,1010,858,1074,23.9
1290,1048,1013,886,940,26.8
1291,1051,1008,911,921,28.4
1292,998,977,947,695,30.3
1293,1058,1023,896,795,30.9
1294,1203,1204,790,1079,30.2
1295,1491,1392,630,1473,26.4
1296,1467,1385,623,1493,24.9
1297,1407,1279,660,1308,23.5
1298,1324,1086,692,1189,19.3
1299,1214,970,777,1076,18.7
1300,1016,780,967,806,19.5
1301,1135,842,872,973,18.9
1302,1065,789,936,929,18.4
1303,999,692,1038,778,16.4
1304,911,599,1189,633,16.1
1305,873,545,1308,497,15.6
1306,881,546,1335,458,15.6
1307,967,646,1117,579,15.7
1308,1280,976,780,1003,16
1309,1564,1379,552,1393,16.6
1310,1505,1358,556,1406,16.1
1311,1309,1186,649,1308,17.7
1312,1035,895,898,863,20.3
1313,1148,1062,753,1004,21.2
1314,1152,1104,725,1023,21.5
1315,1131,1059,772,978,21.4
1316,1142,1053,753,979,20.4
1317,1197,1082,753,971,19.9
1318,960,828,971,617,19.9
1319,1077,1001,836,717,19.5
1320,1377,1313,612,1220,18.3
1321,1405,1353,602,1296,17.2
1322,1484,1319,591,1413,16.1
1323,1187,1042,766,1093,16.6
1324,870,729,1096,586,18.5
1325,932,765,1054,575,17.3
1326,830,608,1282,441,18.6
1327,778,534,1480,358,19
1328,820,541,1450,377,15.7
1329,842,565,1327,437,15.5
1330,867,589,1267,468,14.7
1331,927,682,1109,580,14.6
1332,1060,851,912,805,14.5
1333,1440,1271,630,1273,15.1
1334,1449,1350,571,1452,16.4
1335,1384,1265,620,1307,16.4
1336,1172,1085,737,1102,16.3
1337,1143,1083,735,1083,17.2
1338,1167,1134,709,1083,17.4
1339,1303,1288,618,1236,16.8
1340,1264,1279,631,1223,17.3
1341,1242,1193,684,1175,17.5
1342,1070,1022,824,933,17.5
1343,981,978,857,835,17.7
1344,1198,1136,717,1291,17.1
1345,1000,918,881,802,17.5
1346,1110,949,850,842,15.9
1347,1023,854,918,744,15.1
1348,861,695,1130,500,13.9
1349,969,760,1059,560,12
1350,898,741,1085,589,12.5
1351,835,674,1201,488,12
1352,766,523,1534,387,12.6
1353,743,502,1635,355,12.7
1354,758,517,1625,351,13.1
1355,804,604,1366,420,13.2
1356,948,817,1048,695,13.1
1357,1204,1205,729,1139,14.7
1358,1231,1304,652,1315,15.9
1359,1176,1191,705,1217,17.9
1360,1043,1066,789,1014,20.2
1361,992,970,869,884,18.5
1362,885,772,1035,524,13
1363,991,937,874,644,15.1
1364,1182,1119,733,1032,13.6
1365,1191,1074,741,1038,12.3
1366,1272,1136,730,1077,12.7
1367,1138,1063,804,983,14.4
1368,1008,954,892,834,15.6
1369,1075,1015,824,949,15
1370,1034,935,870,941,13.7
1371,934,841,973,756,12.3
1372,883,705,1133,655,15.4
1373,1021,871,938,805,14.1
1374,1059,907,879,970,13.8
1375,1023,878,896,969,13.5
1376,855,669,1160,671,13.7
1377,826,616,1227,575,13.9
1378,831,602,1269,535,14
1379,817,639,1260,489,14.6
1380,972,880,964,689,14.3
1381,1200,1290,657,1196,14.9
1382,1234,1355,621,1266,16.4
1383,1164,1148,741,1130,16
1384,976,952,878,834,18.6
1385,844,825,1027,536,19.7
1386,851,906,989,545,21.2
1387,926,1010,904,720,19.7
1388,890,950,940,655,19.8
1389,921,914,937,614,19.2
1390,1052,956,869,725,14.2
1391,1247,1238,691,1036,12.9
1392,1205,1222,684,1127,12.7
1393,1016,995,857,854,13.9
1394,984,879,940,792,13.9
1395,1041,898,922,891,13.4
1396,1027,887,927,876,13.4
1397,1025,869,954,851,13.3
1398,984,829,1003,787,13.3
1399,969,791,1084,711,13.6
1400,758,546,1483,396,14.6
1401,767,547,1482,375,14.3
1402,772,518,1544,343,10.9
1403,831,557,1480,401,7.4
1404,871,628,1243,518,8.7
1405,995,808,1028,685,10.3
1406,1093,918,857,939,11
1407,1079,885,884,974,13.6
1408,1084,852,910,959,14.7
1409,1204,982,791,1067,13.8
1410,1213,1018,760,1061,13.3
1411,1124,949,827,1008,16.2
1412,945,726,1053,637,16.3
1413,964,833,1003,647,20
1414,903,786,1073,523,19.8
1415,918,863,992,539,19.8
1416,1028,961,913,649,17.8
1417,1175,1209,720,1071,16.7
1418,1215,1161,714,1237,15.1
1419,1072,976,835,1018,14.1
1420,1070,952,858,966,13.8
1421,1021,853,979,901,13.7
1422,1063,859,952,949,13.7
1423,1068,938,862,1057,12.7
1424,993,913,879,989,12.6
1425,1034,928,848,1005,12.1
1426,1025,914,856,1003,12.3
1427,1036,902,825,1087,11.9
1428,924,774,987,909,11.3
1429,922,737,1050,882,13.1
1430,830,625,1266,568,16.8
1431,947,752,1068,620,17.9
1432,977,737,1025,686,17.8
1433,1025,761,1008,700,18.8
1434,1040,804,940,780,19.3
1435,1013,718,1041,558,14.7
1436,1035,755,997,608,15.6
1437,1086,859,892,754,17.7
1438,967,753,1048,544,17.8
1439,968,785,1011,550,17.8
1440,1004,827,972,627,17.8
1441,1132,981,850,877,16.4
1442,1121,985,833,981,15.6
1443,1068,917,889,832,14.9
1444,1123,937,866,941,13.8
1445,1101,933,845,1022,13.8
1446,997,835,951,888,13.9
1447,875,654,1172,683,14.9
1448,815,569,1361,534,14.4
1449,803,531,1462,489,13.8
1450,829,570,1304,562,14.2
1451,867,625,1213,652,14
1452,1118,970,837,1019,13.4
1453,1632,1587,523,1678,14.7
1454,1598,1668,490,1749,16
1455,1378,1303,633,1494,17.8
1456,1132,1096,731,1186,20
1457,1108,1040,767,1051,20.3
1458,1131,1097,735,1027,20.7
1459,1105,1080,751,981,20.8
1460,1120,1096,753,976,21.5
1461,1100,1108,800,932,25
1462,1098,1124,810,871,25.2
1463,1137,1234,749,990,23.4
1464,1267,1352,651,1196,21
1465,1319,1413,597,1329,19.2
1466,1160,1189,698,1151,17.7
1467,1084,1063,775,1031,16.8
1468,1025,963,842,917,15.8
1469,953,830,986,860,16
1470,959,812,961,910,14.2
1471,834,637,1187,699,15
1472,787,549,1366,596,14.3
1473,799,555,1327,643,12.8
1474,807,571,1305,704,11.4
1475,866,686,1135,741,12
1476,1035,917,882,968,11.3
1477,1469,1491,555,1561,12.7
1478,1553,1575,508,1779,14.5
1479,1513,1455,554,1822,17.5
1480,1395,1368,605,1675,21.9
1481,1209,1248,712,1295,23.5
1482,1142,1115,776,1091,24.3
1483,1140,1129,765,1023,23.8
1484,1105,1035,826,877,24.2
1485,1131,1058,824,931,26.5
1486,1162,1064,832,913,25.7
1487,1336,1326,674,1255,26.3
1488,1533,1549,573,1571,24.4
1489,1650,1649,528,1779,23.1
1490,1535,1458,568,1735,21.1
1491,1382,1243,632,1511,19.2
1492,1335,1122,673,1424,18.1
1493,1267,1064,706,1348,17.3
1494,1122,926,805,1174,16.9
1495,986,771,964,947,17.6
1496,966,744,967,935,15.6
1497,919,661,1089,838,14.9
1498,872,632,1132,768,15.6
1499,967,749,996,881,14
1500,1152,964,800,1096,14.5
1501,1500,1393,560,1495,15.5
1502,1754,1716,452,1895,17
1503,1558,1469,525,1758,18.8
1504,1446,1350,568,1630,19.7
1505,1349,1236,627,1530,20.9
1506,1452,1371,576,1622,21.9
1507,1676,1534,496,1828,20.4
1508,1327,1139,658,1323,17.4
1509,1248,1072,713,1188,17.1
1510,1250,1074,724,1166,17.3
1511,1222,1084,727,1108,17.7
1512,1159,1097,748,995,17.4
1513,1192,1143,740,1108,17.6
1514,1074,954,846,956,16.7
1515,984,851,959,817,16.8
1516,970,773,1026,658,16.1
1517,987,800,989,658,15.5
1518,1003,836,949,748,16.2
1519,933,747,1045,569,16.4
1520,859,620,1201,445,16.2
1521,815,538,1412,379,16
1522,792,501,1554,354,16.2
1523,835,560,1409,407,16.2
1524,975,736,1069,611,15.9
1525,1133,957,815,944,16.2
1526,1347,1237,645,1328,16
1527,1122,1000,783,1085,16.6
1528,1152,1014,774,1139,17.4
1529,1020,866,907,799,17.6
1530,1066,927,846,804,17.2
1531,1105,1016,789,930,18.2
1532,1056,894,891,771,19.5
1533,1084,970,818,845,19.5
1534,1288,1191,691,1192,19.8
1535,1390,1368,605,1494,20.3
1536,1374,1303,636,1457,20.3
1537,1378,1342,612,1489,19.8
1538,1428,1329,594,1602,19.1
1539,1336,1176,656,1468,18.2
1540,1234,1049,746,1274,17.8
1541,1300,1221,648,1401,17.5
1542,1246,1150,654,1354,17.3
1543,1141,1017,740,1188,16.8
1544,1014,853,883,975,16.3
1545,938,769,978,816,16.2
1546,988,814,908,921,15.5
1547,983,833,894,1012,16
1548,1033,917,882,905,17.2
1549,1388,1372,601,1449,18.5
1550,1512,1530,527,1725,20
1551,1148,1104,723,1301,21
1552,1095,1019,815,1181,22.8
1553,987,979,923,962,25.5
1554,984,998,905,862,25.9
1555,1072,1084,843,1017,27.7
1556,1048,1068,869,993,27.1
1557,1042,1029,907,879,28.4
1558,1113,1086,882,926,28.1
1559,1146,1145,836,1011,27.6
1560,1239,1272,748,1380,25.2
1561,1302,1346,706,1698,24.6
1562,1181,1183,792,1432,23.1
1563,1068,1037,869,1217,22
1564,1135,1065,803,1317,20.8
1565,1121,992,844,1255,20.4
1566,1131,965,843,1223,19.1
1567,947,798,964,930,18
1568,935,786,964,954,17.4
1569,941,792,975,889,14.8
1570,867,734,1043,808,14.6
1571,839,638,1171,643,15.7
1572,873,704,1091,756,15.3
1573,1065,942,890,1067,16
1574,1187,1104,727,1391,17.6
1575,1249,1174,712,1486,20.3
1576,1157,1072,802,1327,23.1
1577,988,924,1015,835,25
1578,1025,955,997,834,25.6
1579,997,947,998,815,25.5
1580,916,829,1124,621,26.1
1581,965,910,1056,643,28.2
1582,985,903,1059,712,27.4
1583,1026,920,1037,746,26
1584,1125,1016,910,991,23.8
1585,1159,1054,878,1046,23
1586,1284,1149,780,1304,21.7
1587,1101,986,852,1100,20.9
1588,1101,972,879,1001,20.2
1589,1183,1049,762,1290,19.6
1590,1132,996,822,1205,18.1
1591,998,859,919,1045,17
1592,911,743,1052,739,16.7
1593,875,721,1083,683,15.9
1594,808,630,1234,573,15.2
1595,792,599,1262,564,13.5
1596,822,581,1326,602,14.2
1597,918,721,1069,785,13.8
1598,975,774,1001,878,16.3
1599,1047,908,913,981,19.2
1600,1053,970,930,991,25.5
1601,1017,897,1013,780,28.2
1602,1021,889,1022,684,29.5
1603,941,753,1173,468,30.6
1604,991,776,1122,468,29.9
1605,1117,862,995,530,31.5
1606,1217,947,887,648,31.2
1607,1248,982,880,746,30.4
1608,1242,973,856,819,26.8
1609,1403,1151,747,1125,25.5
1610,1238,999,833,1013,23.7
1611,1093,858,975,816,22.9
1612,1034,805,1030,750,20.8
1613,934,795,1098,673,20.3
1614,913,785,1110,692,19.6
1615,835,691,1265,517,19.1
1616,773,568,1474,392,18.4
1617,771,533,1566,360,17.4
1618,805,534,1454,409,16.3
1619,930,684,1059,779,15.8
1620,1009,859,944,1016,16
1621,1196,1131,775,1243,17.6
1622,1010,937,945,949,18.5
1623,990,924,974,861,19.8
1624,988,918,1007,850,22.3
1625,979,910,1028,788,24.2
1626,1029,983,950,879,25.1
1627,984,945,990,747,25.8
1628,985,919,1028,700,26.3
1629,981,886,1054,695,25.8
1630,1020,941,1016,756,25.7
1631,1106,1097,902,941,26.7
1632,1153,1168,842,1021,24.3
1633,1215,1234,796,1167,23.5
1634,1094,1072,888,1105,22
1635,944,832,1072,712,21.1
1636,964,861,1014,735,20.9
1637,1003,872,988,851,20.2
1638,914,774,1091,706,20
1639,839,609,1276,643,20.8
1640,830,582,1310,608,20
1641,812,521,1413,469,21.2
1642,832,547,1320,469,18.3
1643,903,656,1155,618,17
1644,1022,825,931,931,17.1
1645,1378,1277,628,1519,17.1
1646,1745,1748,484,2054,18.8
1647,1326,1137,719,1550,20.3
1648,1215,1062,794,1381,25.3
1649,1138,1015,854,1115,27.4
1650,1244,1162,765,1189,30
1651,1261,1210,736,1200,30.9
1652,1182,1066,818,965,30.6
1653,1208,1111,783,1018,32.2
1654,1158,981,862,775,31.7
1655,1346,1278,701,1193,30.9
1656,1443,1371,664,1425,27.5
1657,1440,1443,635,1594,25.8
1658,1232,1173,751,1284,23.7
1659,1159,1061,812,1174,22.2
1660,1081,929,910,937,21.1
1661,1083,911,883,985,20.2
1662,1069,887,859,1041,19.3
1663,940,724,1012,867,19.2
1664,901,653,1094,822,18.4
1665,848,571,1224,624,18.7
1666,846,598,1211,669,16.3
1667,848,598,1219,628,17
1668,980,800,983,810,16.4
1669,1408,1321,618,1495,16.4
1670,1716,1701,490,2018,18.6
1671,1475,1351,625,1696,21
1672,1262,1096,772,1340,26.4
1673,1156,1034,813,1123,27.7
1674,1192,1097,796,971,30.1
1675,1233,1154,746,1000,31
1676,1208,1083,792,891,31
1677,1215,1116,784,852,31.6
1678,1251,1165,747,975,30.4
1679,1358,1278,689,1192,28.8
1680,1379,1349,645,1373,26.4
1681,1379,1326,659,1307,24.7
1682,1373,1252,670,1325,22.9
1683,1197,950,823,918,20.8
1684,1238,940,815,877,19.7
1685,1255,963,781,1024,18.9
1686,1164,908,821,1019,18.5
1687,1046,803,900,823,18
1688,956,661,1043,701,18.4
1689,885,565,1217,542,19.8
1690,877,549,1265,463,19.6
1691,925,609,1168,533,17.3
