,Tin Oxide,Titania,Tungsten Oxide,Indium Oxide,T
576,1483.0,1213.0,764.0,1249.0,23.7
577,1697.0,1471.0,625.0,1548.0,22.1
578,1459.0,1124.0,736.0,1300.0,19.9
579,1268.0,918.0,873.0,1029.0,18.7
580,1469.0,1128.0,762.0,1207.0,18.1
581,1316.0,952.0,847.0,1047.0,17.5
582,1224.0,892.0,884.0,923.0,16.7
583,1215.0,843.0,929.0,862.0,15.9
584,1115.0,782.0,980.0,752.0,15.2
585,1124.0,793.0,965.0,791.0,14.7
586,1028.0,682.0,1090.0,697.0,14.3
587,1010.0,650.0,1171.0,664.0,13.7
588,1074.0,731.0,1020.0,891.0,12.9
589,1034.0,684.0,1110.0,813.0,13.7
590,1130.0,720.0,1063.0,828.0,15.3
591,1275.0,900.0,868.0,1057.0,18.1
592,1324.0,939.0,846.0,1011.0,21.5
593,1268.0,902.0,906.0,932.0,23.3
594,1272.0,924.0,895.0,881.0,25.1
595,1160.0,860.0,969.0,646.0,25.6
596,1136.0,792.0,1057.0,536.0,25.8
597,1296.0,977.0,863.0,746.0,26.1
598,1345.0,996.0,841.0,833.0,24.4
599,1296.0,983.0,845.0,802.0,23.0
600,1258.0,977.0,838.0,838.0,22.1
601,1420.0,1085.0,755.0,1051.0,19.8
602,1366.0,997.0,830.0,1041.0,18.5
603,1113.0,772.0,989.0,646.0,16.6
604,1196.0,853.0,909.0,769.0,15.8
605,1188.0,829.0,930.0,785.0,15.3
606,1102.0,750.0,1007.0,613.0,14.7
607,969.0,611.0,1239.0,430.0,14.8
608,983.0,600.0,1233.0,485.0,15.0
609,876.0,505.0,1456.0,467.0,15.5
610,884.0,489.0,1536.0,436.0,16.0
611,1024.0,658.0,1175.0,682.0,13.5
612,1126.0,822.0,945.0,927.0,12.9
613,1415.0,1089.0,767.0,1192.0,13.4
614,1631.0,1449.0,570.0,1615.0,14.5
615,1499.0,1247.0,647.0,1505.0,15.3
616,1461.0,1127.0,703.0,1451.0,15.6
617,1430.0,1107.0,713.0,1409.0,16.6
618,1498.0,1171.0,684.0,1434.0,17.0
619,1454.0,1162.0,682.0,1457.0,18.0
620,1402.0,1069.0,733.0,1325.0,19.5
621,1327.0,971.0,803.0,1120.0,21.6
622,1273.0,963.0,832.0,931.0,22.2
623,1457.0,1190.0,678.0,1212.0,20.3
624,1543.0,1290.0,631.0,1353.0,19.7
625,1499.0,1239.0,651.0,1359.0,18.8
626,1378.0,1102.0,742.0,1273.0,17.9
627,1243.0,928.0,852.0,1079.0,17.5
628,1196.0,885.0,884.0,973.0,17.4
629,1137.0,869.0,890.0,951.0,17.0
630,1015.0,718.0,1065.0,714.0,16.6
631,978.0,635.0,1188.0,579.0,15.9
632,933.0,547.0,1357.0,542.0,15.0
633,927.0,579.0,1267.0,562.0,14.5
634,908.0,569.0,1303.0,526.0,14.1
635,980.0,677.0,1141.0,659.0,14.6
636,1236.0,920.0,880.0,1012.0,14.4
637,1664.0,1407.0,594.0,1564.0,15.3
638,1757.0,1636.0,494.0,1806.0,16.2
639,1524.0,1350.0,588.0,1604.0,18.4
640,1329.0,1119.0,707.0,1288.0,19.6
641,1167.0,884.0,881.0,931.0,20.2
642,1369.0,1132.0,715.0,1162.0,20.9
643,1284.0,1103.0,755.0,1064.0,20.4
644,1221.0,1032.0,811.0,913.0,19.3
645,1096.0,947.0,872.0,684.0,18.6
646,1143.0,988.0,849.0,710.0,18.8
647,1251.0,1116.0,760.0,923.0,17.5
648,1268.0,1148.0,728.0,1006.0,16.8
649,1314.0,1150.0,726.0,1083.0,16.3
650,1315.0,1142.0,724.0,1161.0,15.6
651,1095.0,918.0,896.0,800.0,15.7
652,1027.0,808.0,996.0,647.0,15.8
653,1012.0,752.0,1053.0,649.0,15.7
654,948.0,710.0,1127.0,575.0,15.7
655,889.0,603.0,1308.0,455.0,15.6
656,830.0,538.0,1475.0,392.0,15.6
657,801.0,464.0,1749.0,340.0,16.1
658,804.0,468.0,1826.0,320.0,15.7
659,824.0,478.0,1705.0,331.0,15.3
660,1000.0,688.0,1257.0,426.0,14.2
661,1307.0,1082.0,777.0,830.0,14.3
662,1286.0,1171.0,716.0,1006.0,15.0
663,1150.0,925.0,865.0,820.0,13.6
664,1087.0,876.0,911.0,737.0,16.1
665,1016.0,839.0,991.0,790.0,16.6
666,1029.0,892.0,937.0,760.0,17.4
667,1109.0,943.0,883.0,767.0,18.1
668,997.0,817.0,1030.0,626.0,14.4
669,1177.0,880.0,927.0,776.0,10.9
670,1045.0,808.0,1038.0,589.0,16.4
671,1171.0,1073.0,847.0,872.0,18.0
672,1221.0,1101.0,799.0,996.0,14.7
673,1262.0,1133.0,774.0,1033.0,11.3
674,1207.0,1013.0,876.0,982.0,10.0
675,956.0,666.0,1235.0,518.0,9.8
676,1020.0,727.0,1153.0,631.0,9.3
677,1107.0,861.0,957.0,879.0,9.6
678,1020.0,752.0,1074.0,839.0,9.3
679,1051.0,798.0,1016.0,876.0,9.0
680,965.0,716.0,1087.0,827.0,8.2
681,890.0,672.0,1183.0,781.0,7.6
682,823.0,568.0,1366.0,699.0,8.3
683,869.0,642.0,1291.0,723.0,8.1
684,939.0,754.0,1169.0,797.0,8.1
685,1274.0,1109.0,820.0,1138.0,8.1
686,1512.0,1482.0,596.0,1605.0,9.9
687,1435.0,1271.0,676.0,1569.0,13.0
688,1207.0,1041.0,813.0,1319.0,16.5
689,1223.0,1075.0,818.0,1198.0,19.3
690,1121.0,1026.0,865.0,958.0,21.5
691,1176.0,1123.0,816.0,1068.0,20.4
692,1144.0,1114.0,845.0,1010.0,20.6
693,1136.0,1089.0,856.0,928.0,20.6
694,1085.0,1004.0,888.0,816.0,21.0
695,1297.0,1287.0,723.0,1216.0,21.5
696,1408.0,1404.0,646.0,1463.0,19.3
697,1618.0,1530.0,579.0,1791.0,18.0
698,1319.0,1172.0,746.0,1425.0,15.8
699,1045.0,857.0,968.0,922.0,15.3
700,1058.0,824.0,993.0,971.0,14.1
701,-200.0,-200.0,-200.0,-200.0,-200
702,-200.0,-200.0,-200.0,-200.0,-200
703,-200.0,-200.0,-200.0,-200.0,-200
704,-200.0,-200.0,-200.0,-200.0,-200
705,-200.0,-200.0,-200.0,-200.0,-200
706,-200.0,-200.0,-200.0,-200.0,-200
707,-200.0,-200.0,-200.0,-200.0,-200
708,-200.0,-200.0,-200.0,-200.0,-200
709,-200.0,-200.0,-200.0,-200.0,-200
710,-200.0,-200.0,-200.0,-200.0,-200
711,-200.0,-200.0,-200.0,-200.0,-200
712,-200.0,-200.0,-200.0,-200.0,-200
713,-200.0,-200.0,-200.0,-200.0,-200
714,-200.0,-200.0,-200.0,-200.0,-200
715,-200.0,-200.0,-200.0,-200.0,-200
716,-200.0,-200.0,-200.0,-200.0,-200
717,-200.0,-200.0,-200.0,-200.0,-200
718,-200.0,-200.0,-200.0,-200.0,-200
719,-200.0,-200.0,-200.0,-200.0,-200
720,-200.0,-200.0,-200.0,-200.0,-200
721,-200.0,-200.0,-200.0,-200.0,-200
722,-200.0,-200.0,-200.0,-200.0,-200
723,-200.0,-200.0,-200.0,-200.0,-200
724,-200.0,-200.0,-200.0,-200.0,-200
725,1176.0,917.0,866.0,1151.0,12.0
726,1047.0,783.0,1014.0,975.0,12.0
727,1116.0,854.0,929.0,1034.0,11.5
728,1074.0,832.0,951.0,980.0,11.4
729,922.0,687.0,1142.0,825.0,11.1
730,898.0,669.0,1163.0,807.0,10.8
731,970.0,708.0,1121.0,842.0,10.2
732,1073.0,812.0,988.0,950.0,10.8
733,1081.0,906.0,895.0,1024.0,11.0
734,1159.0,976.0,837.0,1098.0,12.4
735,1112.0,931.0,869.0,1011.0,15.0
736,1112.0,917.0,897.0,931.0,16.6
737,1063.0,877.0,971.0,811.0,18.0
738,1032.0,892.0,973.0,756.0,20.6
739,936.0,829.0,1054.0,607.0,19.9
740,883.0,766.0,1152.0,498.0,19.8
741,942.0,852.0,1055.0,540.0,21.4
742,943.0,850.0,1084.0,544.0,22.1
743,1007.0,875.0,1027.0,620.0,21.1
744,1037.0,927.0,949.0,740.0,18.3
745,1127.0,1022.0,871.0,921.0,16.1
746,1123.0,996.0,861.0,1033.0,14.8
747,1110.0,909.0,916.0,984.0,13.2
748,1247.0,1037.0,812.0,1193.0,12.3
749,1220.0,967.0,844.0,1219.0,11.8
750,1028.0,770.0,1047.0,913.0,11.2
751,978.0,711.0,1144.0,750.0,11.0
752,949.0,694.0,1160.0,772.0,9.3
753,910.0,709.0,1162.0,712.0,8.8
754,863.0,651.0,1224.0,712.0,7.8
755,836.0,643.0,1244.0,727.0,7.7
756,856.0,644.0,1259.0,746.0,7.4
757,888.0,651.0,1240.0,733.0,8.2
758,912.0,694.0,1196.0,727.0,8.7
759,938.0,706.0,1177.0,642.0,13.0
760,1053.0,823.0,1040.0,810.0,17.4
761,1087.0,870.0,1014.0,851.0,20.2
762,1153.0,945.0,969.0,911.0,22.7
763,894.0,710.0,1209.0,611.0,22.3
764,797.0,606.0,1452.0,368.0,22.2
765,854.0,658.0,1409.0,369.0,22.0
766,892.0,665.0,1348.0,394.0,21.0
767,935.0,672.0,1299.0,415.0,19.6
768,989.0,709.0,1225.0,469.0,17.9
769,1063.0,797.0,1079.0,607.0,16.4
770,922.0,674.0,1220.0,498.0,15.6
771,925.0,680.0,1223.0,481.0,15.5
772,924.0,648.0,1272.0,465.0,14.5
773,914.0,661.0,1256.0,478.0,14.2
774,840.0,556.0,1474.0,366.0,13.7
775,799.0,514.0,1615.0,332.0,14.1
776,856.0,581.0,1448.0,346.0,14.6
777,830.0,560.0,1452.0,350.0,14.4
778,753.0,462.0,1822.0,274.0,13.9
779,785.0,448.0,1923.0,263.0,13.5
780,835.0,472.0,1756.0,314.0,13.9
781,865.0,494.0,1613.0,367.0,13.5
782,922.0,541.0,1453.0,432.0,13.3
783,975.0,598.0,1268.0,536.0,13.4
784,1040.0,646.0,1210.0,555.0,13.0
785,1115.0,707.0,1105.0,677.0,12.7
786,1004.0,641.0,1201.0,557.0,12.1
787,895.0,536.0,1415.0,421.0,11.2
788,917.0,563.0,1415.0,423.0,10.7
789,1025.0,689.0,1189.0,519.0,11.4
790,1035.0,660.0,1222.0,533.0,9.9
791,1025.0,682.0,1197.0,537.0,10.3
792,1040.0,705.0,1149.0,612.0,11.0
793,1070.0,776.0,1065.0,697.0,10.6
794,964.0,692.0,1176.0,573.0,10.6
795,904.0,635.0,1269.0,489.0,10.6
796,913.0,626.0,1271.0,474.0,10.3
797,914.0,610.0,1322.0,455.0,10.4
798,893.0,587.0,1368.0,433.0,10.7
799,844.0,532.0,1499.0,376.0,10.5
800,837.0,518.0,1581.0,360.0,10.5
801,868.0,530.0,1482.0,384.0,10.6
802,825.0,489.0,1565.0,363.0,11.1
803,956.0,656.0,1251.0,525.0,10.1
804,1124.0,853.0,960.0,873.0,10.0
805,1496.0,1272.0,667.0,1399.0,11.0
806,1452.0,1354.0,620.0,1501.0,12.0
807,1172.0,1042.0,797.0,1186.0,12.8
808,1020.0,871.0,956.0,911.0,12.6
809,1044.0,900.0,934.0,919.0,13.8
810,1020.0,866.0,972.0,791.0,15.1
811,1009.0,885.0,994.0,751.0,16.3
812,1073.0,966.0,935.0,805.0,16.6
813,1098.0,971.0,877.0,966.0,15.8
814,1061.0,887.0,920.0,869.0,16.3
815,1289.0,1158.0,755.0,1196.0,16.1
816,1442.0,1337.0,630.0,1523.0,15.3
817,1479.0,1343.0,631.0,1579.0,14.7
818,1266.0,1138.0,726.0,1370.0,14.1
819,1149.0,952.0,845.0,1204.0,13.5
820,1168.0,954.0,843.0,1201.0,12.3
821,1079.0,847.0,925.0,1122.0,11.6
822,1047.0,760.0,1032.0,1003.0,11.5
823,936.0,705.0,1086.0,918.0,10.9
824,900.0,635.0,1207.0,836.0,11.1
825,839.0,576.0,1325.0,759.0,10.7
826,840.0,563.0,1349.0,755.0,10.7
827,905.0,670.0,1191.0,820.0,10.2
828,1079.0,875.0,947.0,998.0,10.3
829,1417.0,1246.0,669.0,1403.0,10.8
830,1529.0,1497.0,569.0,1641.0,13.3
831,1397.0,1248.0,659.0,1534.0,15.8
832,1214.0,1061.0,780.0,1257.0,19.5
833,1109.0,935.0,882.0,1026.0,21.1
834,1122.0,993.0,859.0,993.0,18.4
835,1094.0,966.0,877.0,919.0,21.0
836,1164.0,1076.0,788.0,1032.0,21.4
837,1188.0,1082.0,790.0,1077.0,21.3
838,1098.0,934.0,895.0,883.0,20.4
839,1180.0,1014.0,826.0,1036.0,18.7
840,1195.0,1072.0,799.0,1144.0,18.6
841,1234.0,1095.0,789.0,1212.0,17.9
842,1425.0,1242.0,675.0,1486.0,16.5
843,1320.0,1085.0,730.0,1440.0,14.8
844,1158.0,892.0,870.0,1242.0,13.4
845,1060.0,805.0,964.0,1089.0,13.4
846,1036.0,746.0,1034.0,993.0,12.3
847,943.0,660.0,1163.0,862.0,11.6
848,899.0,591.0,1243.0,815.0,10.7
849,889.0,559.0,1331.0,714.0,10.2
850,847.0,527.0,1416.0,682.0,10.5
851,918.0,625.0,1255.0,744.0,9.3
852,1105.0,897.0,906.0,1050.0,9.1
853,1491.0,1335.0,625.0,1522.0,10.2
854,1508.0,1355.0,609.0,1623.0,11.6
855,1489.0,1270.0,633.0,1638.0,13.5
856,1451.0,1219.0,661.0,1633.0,15.0
857,1454.0,1225.0,661.0,1654.0,17.1
858,1392.0,1210.0,689.0,1559.0,18.4
859,1351.0,1210.0,709.0,1374.0,19.3
860,1418.0,1282.0,681.0,1418.0,19.2
861,1303.0,1143.0,748.0,1228.0,21.5
862,1292.0,1116.0,746.0,1293.0,19.6
863,1560.0,1413.0,594.0,1642.0,19.6
864,1765.0,1507.0,533.0,1895.0,18.3
865,1875.0,1637.0,482.0,2086.0,17.4
866,1746.0,1409.0,553.0,1898.0,16.8
867,1607.0,1290.0,587.0,1758.0,16.2
868,1277.0,952.0,802.0,1284.0,14.9
869,1207.0,868.0,877.0,1075.0,13.9
870,1209.0,863.0,882.0,1084.0,13.7
871,1189.0,844.0,887.0,1049.0,13.4
872,1132.0,810.0,899.0,1021.0,12.8
873,974.0,635.0,1159.0,778.0,12.9
874,1033.0,686.0,1030.0,948.0,11.9
875,1075.0,782.0,941.0,988.0,11.6
876,1242.0,978.0,778.0,1184.0,11.7
877,1657.0,1384.0,579.0,1600.0,12.8
878,1406.0,1258.0,636.0,1495.0,13.8
879,1150.0,973.0,827.0,1188.0,15.3
880,1184.0,983.0,823.0,1166.0,16.6
881,1223.0,1014.0,781.0,1219.0,17.6
882,1196.0,997.0,802.0,1128.0,19.2
883,1559.0,1267.0,653.0,1373.0,15.7
884,1544.0,1266.0,613.0,1415.0,14.5
885,1485.0,1223.0,650.0,1302.0,14.4
886,1498.0,1230.0,649.0,1308.0,14.6
887,1593.0,1378.0,582.0,1449.0,14.6
888,1529.0,1309.0,627.0,1385.0,14.0
889,1689.0,1474.0,560.0,1492.0,13.9
890,1535.0,1295.0,627.0,1380.0,13.8
891,1304.0,1067.0,737.0,1167.0,13.5
892,1235.0,963.0,803.0,1095.0,13.1
893,1281.0,977.0,794.0,1105.0,12.8
894,1167.0,904.0,846.0,1051.0,12.7
895,1134.0,863.0,869.0,1009.0,12.5
896,1100.0,829.0,887.0,972.0,12.7
897,1057.0,768.0,958.0,884.0,12.4
898,902.0,652.0,1158.0,661.0,12.6
899,982.0,724.0,1055.0,774.0,12.8
900,997.0,769.0,1002.0,868.0,12.6
901,1141.0,902.0,905.0,965.0,12.5
902,1163.0,930.0,849.0,985.0,12.8
903,1107.0,864.0,911.0,963.0,13.5
904,1228.0,949.0,838.0,1069.0,14.6
905,1033.0,810.0,969.0,864.0,16.8
906,984.0,763.0,1054.0,641.0,18.8
907,1066.0,879.0,939.0,740.0,19.3
908,926.0,707.0,1130.0,532.0,19.3
909,979.0,764.0,1054.0,572.0,19.7
910,993.0,783.0,1033.0,630.0,19.3
911,970.0,763.0,1043.0,608.0,17.9
912,997.0,788.0,1014.0,644.0,16.9
913,1097.0,892.0,909.0,833.0,16.1
914,1105.0,908.0,900.0,923.0,16.5
915,993.0,777.0,1022.0,790.0,16.9
916,1136.0,896.0,919.0,961.0,17.0
917,1297.0,1003.0,798.0,1177.0,16.9
918,1110.0,855.0,897.0,943.0,16.3
919,1027.0,827.0,942.0,742.0,16.0
920,1024.0,795.0,982.0,705.0,15.6
921,992.0,783.0,988.0,663.0,14.6
922,929.0,664.0,1144.0,536.0,14.3
923,892.0,579.0,1309.0,441.0,13.8
924,895.0,609.0,1268.0,477.0,13.8
925,915.0,612.0,1266.0,506.0,14.2
926,947.0,649.0,1154.0,608.0,14.5
927,1032.0,721.0,1052.0,663.0,14.2
928,1219.0,849.0,901.0,912.0,14.5
929,1217.0,869.0,873.0,963.0,14.9
930,1097.0,779.0,980.0,803.0,15.5
931,938.0,674.0,1136.0,564.0,16.7
932,944.0,677.0,1140.0,501.0,17.1
933,1139.0,847.0,929.0,701.0,16.2
934,1163.0,859.0,921.0,783.0,17.4
935,1157.0,885.0,916.0,784.0,17.5
936,1154.0,919.0,876.0,861.0,17.5
937,1342.0,1102.0,744.0,1156.0,17.0
938,1178.0,949.0,847.0,1047.0,16.4
939,1152.0,926.0,854.0,1034.0,15.8
940,1078.0,841.0,920.0,962.0,15.5
941,1167.0,945.0,826.0,1100.0,15.0
942,1111.0,890.0,871.0,1047.0,14.5
943,988.0,722.0,1029.0,874.0,14.1
944,917.0,677.0,1103.0,747.0,13.8
945,850.0,562.0,1275.0,589.0,13.1
946,885.0,589.0,1238.0,635.0,13.0
947,888.0,597.0,1242.0,671.0,14.3
948,1101.0,852.0,913.0,992.0,14.0
949,1399.0,1195.0,680.0,1308.0,15.4
950,1325.0,1260.0,652.0,1303.0,16.5
951,1058.0,921.0,876.0,893.0,18.8
952,990.0,846.0,947.0,715.0,19.5
953,1018.0,879.0,950.0,685.0,18.5
954,1105.0,1010.0,811.0,947.0,18.0
955,1194.0,1097.0,743.0,1049.0,16.5
956,1088.0,893.0,892.0,741.0,12.1
957,1084.0,933.0,872.0,801.0,11.1
958,1207.0,1032.0,797.0,969.0,10.5
959,1186.0,1042.0,808.0,1038.0,10.0
960,1053.0,911.0,916.0,889.0,11.3
961,1032.0,895.0,921.0,879.0,10.7
962,989.0,846.0,960.0,846.0,9.9
963,930.0,745.0,1085.0,712.0,10.8
964,951.0,766.0,1056.0,747.0,10.2
965,985.0,780.0,1017.0,791.0,10.1
966,937.0,703.0,1136.0,637.0,9.9
967,887.0,648.0,1222.0,553.0,9.5
968,806.0,544.0,1429.0,449.0,9.5
969,771.0,483.0,1587.0,485.0,9.7
970,802.0,519.0,1523.0,540.0,9.8
971,878.0,644.0,1260.0,685.0,10.0
972,1070.0,883.0,942.0,925.0,10.3
973,1430.0,1316.0,638.0,1382.0,11.0
974,1565.0,1549.0,540.0,1645.0,12.3
975,1365.0,1299.0,637.0,1514.0,14.5
976,1348.0,1214.0,678.0,1509.0,16.0
977,1311.0,1279.0,648.0,1520.0,18.1
978,1302.0,1260.0,658.0,1471.0,23.0
979,1250.0,1173.0,720.0,1282.0,21.8
980,1083.0,988.0,859.0,1004.0,21.9
981,1005.0,894.0,956.0,714.0,23.8
982,1129.0,1107.0,844.0,940.0,25.9
983,1327.0,1289.0,712.0,1272.0,25.8
984,1428.0,1437.0,599.0,1526.0,22.6
985,1426.0,1400.0,612.0,1488.0,19.9
986,1310.0,1313.0,663.0,1475.0,17.9
987,1114.0,1059.0,792.0,1182.0,16.8
988,991.0,889.0,932.0,933.0,16.0
989,1089.0,940.0,866.0,1001.0,14.2
990,911.0,740.0,1071.0,756.0,14.2
991,1005.0,802.0,976.0,952.0,12.2
992,863.0,664.0,1172.0,808.0,13.2
993,857.0,653.0,1197.0,779.0,10.9
994,804.0,585.0,1301.0,717.0,11.3
995,871.0,694.0,1160.0,779.0,10.1
996,1035.0,929.0,887.0,1009.0,10.2
997,1513.0,1480.0,572.0,1595.0,11.8
998,1726.0,1776.0,478.0,1940.0,14.0
999,1396.0,1296.0,619.0,1628.0,17.0
1000,1333.0,1212.0,668.0,1573.0,22.3
1001,1161.0,1016.0,849.0,1187.0,24.4
1002,1081.0,1000.0,900.0,900.0,25.9
1003,1075.0,998.0,914.0,800.0,25.8
1004,1055.0,964.0,953.0,770.0,26.3
1005,1053.0,953.0,988.0,758.0,27.0
1006,1087.0,1075.0,944.0,886.0,27.3
1007,1304.0,1291.0,765.0,1219.0,25.8
1008,1625.0,1608.0,601.0,1725.0,25.3
1009,1649.0,1633.0,584.0,1745.0,23.8
1010,1443.0,1455.0,635.0,1600.0,21.4
1011,1209.0,1193.0,753.0,1310.0,19.8
1012,1105.0,1000.0,847.0,1208.0,19.2
1013,1020.0,863.0,933.0,1074.0,18.8
1014,991.0,828.0,973.0,993.0,17.1
1015,937.0,741.0,1058.0,923.0,16.2
1016,882.0,654.0,1141.0,819.0,16.0
1017,843.0,597.0,1242.0,727.0,14.3
1018,819.0,565.0,1295.0,694.0,13.3
1019,834.0,596.0,1276.0,727.0,13.4
1020,977.0,800.0,990.0,926.0,12.2
1021,1234.0,1109.0,767.0,1194.0,13.9
1022,1403.0,1340.0,623.0,1502.0,15.2
1023,1538.0,1458.0,593.0,1743.0,19.2
1024,1343.0,1299.0,694.0,1542.0,23.7
1025,1243.0,1162.0,766.0,1354.0,26.1
1026,1201.0,1102.0,814.0,1175.0,28.1
1027,1121.0,1020.0,893.0,916.0,28.3
1028,1087.0,1055.0,908.0,818.0,28.0
1029,1165.0,1225.0,824.0,1028.0,30.8
1030,1224.0,1270.0,806.0,1113.0,31.3
1031,1431.0,1482.0,679.0,1431.0,29.4
1032,1433.0,1510.0,661.0,1503.0,25.8
1033,1527.0,1664.0,587.0,1775.0,23.8
1034,1387.0,1361.0,701.0,1505.0,22.0
1035,1158.0,1100.0,835.0,1211.0,20.2
1036,1009.0,907.0,982.0,872.0,19.3
1037,1026.0,890.0,976.0,855.0,17.9
1038,1119.0,979.0,873.0,1170.0,17.2
1039,1000.0,839.0,958.0,1024.0,16.3
1040,866.0,675.0,1155.0,841.0,16.7
1041,848.0,642.0,1202.0,760.0,14.6
1042,844.0,608.0,1213.0,803.0,14.1
1043,852.0,646.0,1186.0,793.0,14.2
1044,923.0,757.0,1041.0,906.0,14.3
1045,1490.0,1368.0,627.0,1541.0,14.0
1046,1662.0,1576.0,523.0,1861.0,15.4
1047,1553.0,1354.0,621.0,1895.0,19.1
1048,1423.0,1247.0,706.0,1684.0,23.7
1049,1458.0,1350.0,677.0,1731.0,26.9
1050,1349.0,1299.0,728.0,1402.0,29.7
1051,1326.0,1265.0,757.0,1246.0,29.2
1052,1356.0,1312.0,729.0,1342.0,29.6
1053,1460.0,1438.0,680.0,1489.0,30.0
1054,1497.0,1449.0,679.0,1532.0,29.5
1055,1645.0,1566.0,599.0,1909.0,27.0
1056,1557.0,1483.0,615.0,1757.0,24.9
1057,1747.0,1608.0,557.0,1983.0,23.1
1058,1482.0,1319.0,660.0,1703.0,21.5
1059,1211.0,1010.0,816.0,1246.0,20.5
1060,1294.0,1083.0,770.0,1321.0,19.2
1061,1300.0,1043.0,777.0,1375.0,18.8
1062,1402.0,1098.0,736.0,1456.0,18.2
1063,1349.0,1097.0,707.0,1442.0,16.1
1064,1161.0,938.0,827.0,1243.0,16.3
1065,1022.0,802.0,916.0,1078.0,15.7
1066,948.0,700.0,1045.0,939.0,16.9
1067,933.0,697.0,1045.0,937.0,14.8
1068,1021.0,800.0,931.0,1019.0,14.0
1069,1134.0,979.0,794.0,1140.0,14.6
1070,1311.0,1147.0,681.0,1351.0,16.7
1071,1409.0,1169.0,685.0,1459.0,20.0
1072,1301.0,1059.0,787.0,1297.0,23.9
1073,1354.0,1130.0,765.0,1291.0,26.8
1074,1391.0,1136.0,738.0,1296.0,27.2
1075,1200.0,929.0,879.0,972.0,26.9
1076,1338.0,1016.0,798.0,1194.0,24.3
1077,1223.0,938.0,884.0,880.0,25.6
1078,1278.0,1003.0,845.0,909.0,27.0
1079,1257.0,973.0,860.0,839.0,27.5
1080,1497.0,1171.0,725.0,1248.0,24.9
1081,1567.0,1280.0,661.0,1476.0,23.4
1082,1503.0,1203.0,651.0,1502.0,21.2
1083,1169.0,850.0,906.0,873.0,15.6
1084,1007.0,650.0,1157.0,528.0,12.9
1085,1004.0,667.0,1157.0,492.0,11.5
1086,967.0,661.0,1181.0,463.0,12.2
1087,984.0,707.0,1131.0,494.0,12.4
1088,931.0,689.0,1161.0,503.0,12.7
1089,966.0,737.0,1083.0,581.0,12.6
1090,777.0,521.0,1535.0,350.0,12.5
1091,763.0,471.0,1783.0,305.0,12.5
1092,804.0,505.0,1718.0,329.0,12.8
1093,830.0,535.0,1496.0,375.0,13.5
1094,833.0,553.0,1476.0,373.0,14.4
1095,875.0,603.0,1370.0,385.0,15.1
1096,882.0,621.0,1346.0,403.0,16.6
1097,862.0,635.0,1320.0,393.0,17.2
1098,863.0,636.0,1290.0,388.0,17.4
1099,830.0,596.0,1389.0,371.0,17.9
1100,807.0,584.0,1488.0,347.0,18.3
1101,873.0,675.0,1343.0,396.0,19.4
1102,931.0,739.0,1274.0,474.0,20.2
1103,918.0,748.0,1228.0,505.0,19.6
1104,1001.0,811.0,1122.0,625.0,18.5
1105,1169.0,1039.0,883.0,941.0,17.8
1106,1085.0,907.0,976.0,893.0,16.6
1107,940.0,769.0,1103.0,731.0,15.5
1108,1126.0,1083.0,875.0,955.0,14.8
1109,978.0,858.0,1013.0,761.0,14.5
1110,893.0,703.0,1192.0,515.0,14.1
1111,838.0,601.0,1361.0,434.0,14.2
1112,803.0,527.0,1513.0,369.0,14.1
1113,775.0,477.0,1722.0,335.0,14.0
1114,767.0,454.0,1826.0,319.0,14.1
1115,809.0,521.0,1575.0,378.0,13.9
1116,898.0,676.0,1271.0,517.0,14.0
1117,1053.0,880.0,982.0,786.0,14.4
1118,1033.0,934.0,917.0,844.0,15.0
1119,941.0,780.0,1080.0,720.0,16.3
1120,941.0,782.0,1102.0,668.0,18.3
1121,917.0,772.0,1098.0,605.0,18.8
1122,977.0,837.0,1038.0,646.0,19.6
1123,994.0,851.0,1018.0,640.0,20.2
1124,942.0,785.0,1065.0,571.0,19.7
1125,981.0,810.0,1060.0,605.0,20.7
1126,984.0,832.0,1034.0,636.0,20.0
1127,1116.0,1003.0,864.0,886.0,18.6
1128,1181.0,1114.0,787.0,1032.0,18.3
1129,1163.0,1068.0,811.0,977.0,17.8
1130,1081.0,950.0,907.0,924.0,17.3
1131,1017.0,842.0,1000.0,846.0,17.3
1132,966.0,778.0,1057.0,755.0,16.4
1133,924.0,709.0,1158.0,610.0,16.0
1134,861.0,601.0,1351.0,439.0,15.4
1135,826.0,560.0,1424.0,402.0,15.7
1136,846.0,557.0,1385.0,406.0,15.6
1137,842.0,545.0,1423.0,424.0,15.2
1138,909.0,617.0,1236.0,558.0,14.7
1139,930.0,670.0,1143.0,746.0,15.5
1140,1120.0,935.0,843.0,1126.0,14.4
1141,1518.0,1389.0,589.0,1703.0,15.9
1142,1461.0,1398.0,630.0,1628.0,18.1
1143,1075.0,896.0,938.0,936.0,19.6
1144,1061.0,908.0,968.0,890.0,22.8
1145,1066.0,931.0,979.0,757.0,24.8
1146,1179.0,1137.0,829.0,949.0,27.2
1147,1251.0,1238.0,773.0,1109.0,28.2
1148,1120.0,1048.0,898.0,870.0,25.4
1149,1187.0,1142.0,840.0,1011.0,25.7
1150,1145.0,1066.0,903.0,885.0,27.2
1151,1215.0,1164.0,817.0,1015.0,27.0
1152,1317.0,1231.0,766.0,1155.0,24.5
1153,1388.0,1341.0,702.0,1315.0,23.7
1154,1295.0,1266.0,716.0,1359.0,21.5
